ID_школы;Название_школы;Город;Регион;Ссылка_на_страницу
f38edf19-f6cc-48b4-826d-354b7f4076a3;МБОУ СОШ №3 г. Озёры г.о. Коломна;г. Бояркино;;https://uchi.ru/schools/pages/f38edf19-f6cc-48b4-826d-354b7f4076a3
3898f1bc-c9b5-4c04-9fea-0827b4d4a4d3;МБОУ Перхушковская ООШ;г. Перхушково;;https://uchi.ru/schools/pages/3898f1bc-c9b5-4c04-9fea-0827b4d4a4d3
70572494-56c4-4042-84d6-9d751918cece;АНОО СОШ Международная Английская Школа;г. Грибаново;;https://uchi.ru/schools/pages/70572494-56c4-4042-84d6-9d751918cece
0cb1a4d0-db70-40ec-8358-efc95b4f1e60;МОУ Акатьевская ООШ;г. Акатьево;;https://uchi.ru/schools/pages/0cb1a4d0-db70-40ec-8358-efc95b4f1e60
1897dea0-a158-4f9d-8f6a-5050ce8b56e6;ЧОУ СОШ Полис-лицей;г. Дубна;;https://uchi.ru/schools/pages/1897dea0-a158-4f9d-8f6a-5050ce8b56e6
2009eacb-f7fd-49c0-bfe9-e7b3af53ba8d;МБОУ Щетиновская СОШ;г. Савинская (Белавинское с/п);;https://uchi.ru/schools/pages/2009eacb-f7fd-49c0-bfe9-e7b3af53ba8d
238bba22-6842-43f6-96a0-b861f2a4c372;МОУ Сельская Жилинская СОШ №23 муниципального образования городской округ Люберцы Московской области;г. Люберцы;;https://uchi.ru/schools/pages/238bba22-6842-43f6-96a0-b861f2a4c372
523c3c07-4345-4481-b811-cfa945abc942;МОУ Ефимовская ООШ городского округа Павловский Посад Московской области;г. Ефимово;;https://uchi.ru/schools/pages/523c3c07-4345-4481-b811-cfa945abc942
b0d4143d-aad0-4ba6-b35d-789a8a19cbc5;МБОУ Начальная школа-детский сад;г. Красногорск;;https://uchi.ru/schools/pages/b0d4143d-aad0-4ba6-b35d-789a8a19cbc5
81e9b109-51ae-4df4-a966-135038c633e6;МОУ Коренёвская СОШ №59 муниципального образования Люберецкий муниципальный район Московской области.;г. Красково;;https://uchi.ru/schools/pages/81e9b109-51ae-4df4-a966-135038c633e6
fbe2b919-044f-454e-9dc8-d9202b60bb07;Частное некоммерческое ОУ Школа Дашенька;г. Долгопрудный;;https://uchi.ru/schools/pages/fbe2b919-044f-454e-9dc8-d9202b60bb07
f23a8219-dd75-40d4-9878-745f0c7d3fd6;МКОУ ООШ Чехов-8;г. Чехов-8;;https://uchi.ru/schools/pages/f23a8219-dd75-40d4-9878-745f0c7d3fd6
c06ff8e8-3f1b-4e3c-93f6-f869b750a0a2;МБОУ городского округа Балашиха Гимназия №19;г. Салтыковка;;https://uchi.ru/schools/pages/c06ff8e8-3f1b-4e3c-93f6-f869b750a0a2
11a28faa-b80a-4bdf-b8c5-00c537d13dd3;МОУ Лицей №14;г. Электросталь;;https://uchi.ru/schools/pages/11a28faa-b80a-4bdf-b8c5-00c537d13dd3
bf021c56-fc4e-4685-bae4-05636e595e52;МБОУ Городского округа Пушкинский Московской области Софринский образовательный комплекс;г. Пушкино;;https://uchi.ru/schools/pages/bf021c56-fc4e-4685-bae4-05636e595e52
dd4f4293-cbcb-4289-8859-d5bd4502fa14;ОАНО Школа ДАРОВАНИЕ;г. Сергиев Посад;;https://uchi.ru/schools/pages/dd4f4293-cbcb-4289-8859-d5bd4502fa14
d77b7678-bcc4-4d68-a500-5e9f60efa1c6;МОУ Токаревская сельская ООШ № 22 муниципального образования городской округ Люберцы Московской области;г. Токарево;;https://uchi.ru/schools/pages/d77b7678-bcc4-4d68-a500-5e9f60efa1c6
e1217f43-57dc-4f60-b491-00e69f565f4e;МБОУ Горковская СОШ;г. Горки-2;;https://uchi.ru/schools/pages/e1217f43-57dc-4f60-b491-00e69f565f4e
c5358a55-f8dd-4efa-b89f-3531ae33cf40;МОУ СОШ ИМЕНИ 50-ЛЕТИЯ ВЛКСМ;г. Нарынка;;https://uchi.ru/schools/pages/c5358a55-f8dd-4efa-b89f-3531ae33cf40
d51d5de9-8652-43d1-a092-711ffe6135ca;АНО СОШ с углубленным изучением отдельных предметов им. И. П. Светловой;г. Дарьино;;https://uchi.ru/schools/pages/d51d5de9-8652-43d1-a092-711ffe6135ca
056fe18e-bc2d-4d07-8ab7-e95d762f7257;МКОУ Мещерская СОШ;г. Мещерское;;https://uchi.ru/schools/pages/056fe18e-bc2d-4d07-8ab7-e95d762f7257
93e8e8ff-cf3d-4b92-b57d-6c3e352fb881;ОАНО Школа Наследие;г. дачного хозяйства Архангельское;;https://uchi.ru/schools/pages/93e8e8ff-cf3d-4b92-b57d-6c3e352fb881
55851508-caf5-4f3d-8781-6ba660566666;АНОО Центр непрерывного образования Наука. Образование. Профессия;г. Красноармейск;;https://uchi.ru/schools/pages/55851508-caf5-4f3d-8781-6ba660566666
d5943384-ad75-423c-a174-b70f24003c3e;МБОУ СОШ № 22;г. Мытищи;;https://uchi.ru/schools/pages/d5943384-ad75-423c-a174-b70f24003c3e
fcfa8d48-544a-4262-b17a-91da00395c3e;МБОУ Воздвиженская ООШ;г. Воздвиженское;;https://uchi.ru/schools/pages/fcfa8d48-544a-4262-b17a-91da00395c3e
18e448e5-88f6-4b85-bda2-18b7c7999387;МОУ Дмитровская гимназия Логос;г. Дмитров;;https://uchi.ru/schools/pages/18e448e5-88f6-4b85-bda2-18b7c7999387
99582051-4084-429b-842f-486b98424d42;АНОО Православная классическая гимназия святителя Филарета Московского;г. Коломна;;https://uchi.ru/schools/pages/99582051-4084-429b-842f-486b98424d42
2c9ac733-b666-4ed1-b3dd-c179a04c8e00;МОУ Озерецкая СОШ № 8;г. Озерецкий (Верейское с/п);;https://uchi.ru/schools/pages/2c9ac733-b666-4ed1-b3dd-c179a04c8e00
229821df-716c-4ab2-b199-4b4bf79ae659;МОУ Николо-Кропоткинская ООШ;г. Николо-Кропотки;;https://uchi.ru/schools/pages/229821df-716c-4ab2-b199-4b4bf79ae659
10032e20-8963-4c7a-ae4b-379076e95465;МБОУ Никольская СОШ;г. Никольское;;https://uchi.ru/schools/pages/10032e20-8963-4c7a-ae4b-379076e95465
930b02fe-6756-4696-a9c1-fb260827b994;МБОУ Бекасовская СОШ;г. д/о Бекасово;;https://uchi.ru/schools/pages/930b02fe-6756-4696-a9c1-fb260827b994
a86c0937-2f32-4e57-9481-6dd507df1a90;МБОУ Городского округа Балашиха Гимназия №11;г. Балашиха;;https://uchi.ru/schools/pages/a86c0937-2f32-4e57-9481-6dd507df1a90
764d7b1a-8bfe-427a-8696-ef2f074590c8;МОУ СОШ Созвездие Вента;г. Цветковский;;https://uchi.ru/schools/pages/764d7b1a-8bfe-427a-8696-ef2f074590c8
8e8ee1a3-de9f-48e9-909d-e0c6a5b5d5b9;МБОУ Алфимовская СОШ городского округа Ступино Московской области;г. Алфимово;;https://uchi.ru/schools/pages/8e8ee1a3-de9f-48e9-909d-e0c6a5b5d5b9
2283d246-505c-4bea-83db-e87a2fd6963c;АНОО Новая Черноголовская школа;г. Черноголовка;;https://uchi.ru/schools/pages/2283d246-505c-4bea-83db-e87a2fd6963c
70ea92dc-58c5-4f9e-86fb-c32eb3b292cc;Частная школа Древо Познаний;г. Жуковский;;https://uchi.ru/schools/pages/70ea92dc-58c5-4f9e-86fb-c32eb3b292cc
5ee7a168-04b0-48af-aabf-f24e3a8b3ca0;МОУ Кировская НОШ;г. Лотошино;;https://uchi.ru/schools/pages/5ee7a168-04b0-48af-aabf-f24e3a8b3ca0
93085cec-54b6-4d64-a627-394fe1e18f42;МБОУ Полурядинская СОШ;г. Полурядинки;;https://uchi.ru/schools/pages/93085cec-54b6-4d64-a627-394fe1e18f42
d090371f-9c51-48ee-9ea5-dac261ea7995;МБОУ Луневская СОШ;г. Солнечногорск;;https://uchi.ru/schools/pages/d090371f-9c51-48ee-9ea5-dac261ea7995
cc3e06eb-594d-40f1-ad4f-ce26309074a0;Муниципального бюджетного общеобразовательное учреждение СОШ №28;г. Коломна;;https://uchi.ru/schools/pages/cc3e06eb-594d-40f1-ad4f-ce26309074a0
a6de4379-c154-45ed-8b96-d524f917417c;ЧУОО Школа Екатерининский лицей Химки;г. Химки;;https://uchi.ru/schools/pages/a6de4379-c154-45ed-8b96-d524f917417c
934e5998-09da-4e1b-b695-8cb29e517ff9;МАОУ Зареченская СОШ;г. Заречье;;https://uchi.ru/schools/pages/934e5998-09da-4e1b-b695-8cb29e517ff9
0ac8aa53-727c-48e1-94f0-a3a529efb66e;МБОУ Начальная школа - детский сад № 7 компенсирующего вида г. Пересвет;г. Пересвет;;https://uchi.ru/schools/pages/0ac8aa53-727c-48e1-94f0-a3a529efb66e
bed91890-5f5d-43bb-be09-78cea113a890;МОУ Детгородковская СОШ;г. Шестаково;;https://uchi.ru/schools/pages/bed91890-5f5d-43bb-be09-78cea113a890
73f132f4-ec91-401e-86b3-bef368f4d568;МБОУ Акуловская СОШ;г. Акулово (гп Кубинка);;https://uchi.ru/schools/pages/73f132f4-ec91-401e-86b3-bef368f4d568
b3d8c1f7-6e26-4919-ada2-7d45f4986105;АНОО Православная Гимназия святого царевича Алексия;г. Щелково;;https://uchi.ru/schools/pages/b3d8c1f7-6e26-4919-ada2-7d45f4986105
6f9b3806-e5a8-4bce-a479-79541108649e;МБОУ средняя общеобразоввательная школа №2;г. Солнечногорск;;https://uchi.ru/schools/pages/6f9b3806-e5a8-4bce-a479-79541108649e
f2f94319-ce4d-44c7-9aa0-665c03b3e8c9;МБОУ Майская СОШ городского округа Пушкинский;г. Нововоронино;;https://uchi.ru/schools/pages/f2f94319-ce4d-44c7-9aa0-665c03b3e8c9
05a772ff-60b1-4cf3-bd75-bf1873b4e8d2;ЧУ общеобразовательного и ДО Лицей – интернат Подмосковный;г. дома отдыха Караллово;;https://uchi.ru/schools/pages/05a772ff-60b1-4cf3-bd75-bf1873b4e8d2
4178f8c8-7dec-4365-9141-f87f90f3f780;МОУ Петровская школа Содружество;г. Клин;;https://uchi.ru/schools/pages/4178f8c8-7dec-4365-9141-f87f90f3f780
cf8029ce-0ab0-4840-8ec1-bf2504fb54cf;МБОУ городского округа Королёв Московской области СОШ № 6;г. Королев;;https://uchi.ru/schools/pages/cf8029ce-0ab0-4840-8ec1-bf2504fb54cf
001a578d-4403-41a2-a7c0-0ca840112f08;МОУ Куликовская СОШ;г. Куликово;;https://uchi.ru/schools/pages/001a578d-4403-41a2-a7c0-0ca840112f08
94d222a2-72b5-4879-aaad-6d292fe55623;МОУ Ратчинская СОШ;г. Ратчино;;https://uchi.ru/schools/pages/94d222a2-72b5-4879-aaad-6d292fe55623
f5b7fa62-70b4-42aa-9b49-8129bbb1ff17;МОУ СОШ №51 муниципального образования городской округ Люберцы Московской области;г. Мирный;;https://uchi.ru/schools/pages/f5b7fa62-70b4-42aa-9b49-8129bbb1ff17
4f3ab53f-57fa-43a5-b66f-02ade342906f;МБОУ Каринская СОШ;г. Звенигород;;https://uchi.ru/schools/pages/4f3ab53f-57fa-43a5-b66f-02ade342906f
39a15c0f-e575-40bf-bca8-8a39e4b9310d;Частный детский сад Родные пенаты .;г. 62 км автодороги Москва-Дубна;;https://uchi.ru/schools/pages/39a15c0f-e575-40bf-bca8-8a39e4b9310d
8b747ed3-6ef3-44ae-9c9f-a800937497cd;МБОУ СОШ №12;г. Кашира-8;;https://uchi.ru/schools/pages/8b747ed3-6ef3-44ae-9c9f-a800937497cd
4522d6d5-4666-45e5-b7d6-a8c260d68018;МБОУ Наро-Фоминская школа для обучающихся с ограниченными возможностями здоровья;г. Наро-Фоминск;;https://uchi.ru/schools/pages/4522d6d5-4666-45e5-b7d6-a8c260d68018
65817a4b-2ab1-47db-9b68-a1839e9e6a26;МБОУ Опалиховская гимназия;г. Красногорск;;https://uchi.ru/schools/pages/65817a4b-2ab1-47db-9b68-a1839e9e6a26
a8486287-90be-4403-b65f-d4f81ffb20e0;МБОУ Образовательный центр Аист для обучающихся, воспитанников с ограниченными возможностями здоровья;г. Ногинск;;https://uchi.ru/schools/pages/a8486287-90be-4403-b65f-d4f81ffb20e0
12b8ba39-7705-4202-aca7-01bc3e6e88c5;Частная учебная образовательная организация Новая школа Юна;г. Дубна;;https://uchi.ru/schools/pages/12b8ba39-7705-4202-aca7-01bc3e6e88c5
c70959c9-729f-4c62-be4a-fcd576c38feb;МБОУ СОШ №29;г. Коломна;;https://uchi.ru/schools/pages/c70959c9-729f-4c62-be4a-fcd576c38feb
7ab3355f-df83-456a-a3ff-eaf5ad6d19c8;МОУ Центр детства Жемчужинка;г. Клин;;https://uchi.ru/schools/pages/7ab3355f-df83-456a-a3ff-eaf5ad6d19c8
858741e5-105b-4145-a0b6-01d241366be6;МОУ Удельнинская ОШИ для обучающихся с ограниченными возможностями здоровья;г. Удельная;;https://uchi.ru/schools/pages/858741e5-105b-4145-a0b6-01d241366be6
3ad30433-ea2a-4615-b15f-04aefad0a9f5;ЧУ дошкольного образования детский сад Гулливер;г. Суханово;;https://uchi.ru/schools/pages/3ad30433-ea2a-4615-b15f-04aefad0a9f5
b2480897-cb9b-40ea-9709-5ea713e9c489;Негосударственное образовательное частное учреждение общеобразовательная организация Школа ПОЗИТИВ;г. Озерецкое;;https://uchi.ru/schools/pages/b2480897-cb9b-40ea-9709-5ea713e9c489
c14415e8-770d-43c6-99cb-d3feb65eaa2a;МБОУ СОШ №45 с углублённым изучением иностранного языка;г. Ногинск;;https://uchi.ru/schools/pages/c14415e8-770d-43c6-99cb-d3feb65eaa2a
646c0518-8aa8-4ba7-a767-078785c3e3a7;МОУ - СОШ №11;г. Клин;;https://uchi.ru/schools/pages/646c0518-8aa8-4ba7-a767-078785c3e3a7
c3e225a4-2e7f-4446-a7d5-9d980f6cd98a;Автономная некоммерческая НОО Православная гимназия им. Преподобного Сергия Радонежского;г. Сергиев Посад;;https://uchi.ru/schools/pages/c3e225a4-2e7f-4446-a7d5-9d980f6cd98a
75e822ac-3288-437e-b568-07457a362e4c;МАОУ Повадинская СОШ;г. Вельяминово;;https://uchi.ru/schools/pages/75e822ac-3288-437e-b568-07457a362e4c
ead25ba6-5515-4121-9ec2-724df147188d;МОУ Индустринская ООШ;г. Индустрия;;https://uchi.ru/schools/pages/ead25ba6-5515-4121-9ec2-724df147188d
b2c2e8d2-ccba-4fba-b40b-fb02258c9383;Семейный центр Наш островок;г. Чехов;;https://uchi.ru/schools/pages/b2c2e8d2-ccba-4fba-b40b-fb02258c9383
d2bfc072-e416-41e0-8140-faeb4c410e94;МОУ Красковская СОШ №55;г. Люберцы;;https://uchi.ru/schools/pages/d2bfc072-e416-41e0-8140-faeb4c410e94
f4a9751c-d695-4401-9d9d-aab05b9377ac;МБОУ Одинцовская СОШ №3 Информация Публичный отчёт История Новости Мероприятия Правила поступления Охрана здоровья, безопасность Контакты Вакансии;г. Одинцово;;https://uchi.ru/schools/pages/f4a9751c-d695-4401-9d9d-aab05b9377ac
cd92dd14-2b24-4ebd-982c-45931e096d13;НеГОЧУ Гимназия Сократ;г. Заречье;;https://uchi.ru/schools/pages/cd92dd14-2b24-4ebd-982c-45931e096d13
1fbb2848-b359-41e9-9318-52037bb3b220;МБОУ Ловецкая СОШ;г. Ловцы;;https://uchi.ru/schools/pages/1fbb2848-b359-41e9-9318-52037bb3b220
bec21f3d-38fd-4b8c-a6d1-527ec4386cd9;ФГКУ СОШ №135;г. Можайск-3;;https://uchi.ru/schools/pages/bec21f3d-38fd-4b8c-a6d1-527ec4386cd9
5f80ac82-28ee-4e59-8338-6403a0fe0503;МБОУ ООШ микрор-на Керва г. Шатуры Шатурского Городского округа Шатура;г. Керва;;https://uchi.ru/schools/pages/5f80ac82-28ee-4e59-8338-6403a0fe0503
